PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
HU01;PARTY;1;EPP;PROVISIONAL;2024-06-10 00:17
HU01;PARTY;10;NI;PROVISIONAL;2024-06-10 00:17
HU04;PARTY;1;Others;PROVISIONAL;2024-06-10 00:17
HU08;PARTY;7;EPP;PROVISIONAL;2024-06-10 00:17
HU09;PARTY;2;SD;PROVISIONAL;2024-06-10 00:17
