PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
BG01;PARTY;5;EPP;PROVISIONAL;2024-06-10 10:30
BG02;PARTY;2;SD;PROVISIONAL;2024-06-10 10:30
BG03;PARTY;3;Renew;PROVISIONAL;2024-06-10 10:30
BG04;PARTY;1;EPP;PROVISIONAL;2024-06-10 10:30
BG04;PARTY;2;Renew;PROVISIONAL;2024-06-10 10:30
BG05;PARTY;3;Others;PROVISIONAL;2024-06-10 10:30
BG06;PARTY;1;Others;PROVISIONAL;2024-06-10 10:30
