PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
SI01;PARTY;4;EPP;PROVISIONAL;2024-06-10 01:07
SI03;PARTY;1;SD;PROVISIONAL;2024-06-10 01:07
SI04;PARTY;1;EPP;PROVISIONAL;2024-06-10 01:07
SI06;PARTY;2;Renew;PROVISIONAL;2024-06-10 01:07
SI07;PARTY;1;GREENSEFA;PROVISIONAL;2024-06-10 01:07
