PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
LV01;PARTY;2;EPP;PROVISIONAL;2024-06-09 23:25
LV02;PARTY;1;SD;PROVISIONAL;2024-06-09 23:25
LV03;PARTY;2;ECR;PROVISIONAL;2024-06-09 23:25
LV05;PARTY;1;Renew;PROVISIONAL;2024-06-09 23:25
LV07;PARTY;1;Others;PROVISIONAL;2024-06-09 23:25
LV09;PARTY;1;GREENSEFA;PROVISIONAL;2024-06-09 23:25
LV10;PARTY;1;Others;PROVISIONAL;2024-06-09 23:25
