PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
AT01;PARTY;5;EPP;PROVISIONAL;2024-06-09 23:25
AT02;PARTY;5;SD;PROVISIONAL;2024-06-09 23:25
AT03;PARTY;6;ID;PROVISIONAL;2024-06-09 23:25
AT04;PARTY;2;GREENSEFA;PROVISIONAL;2024-06-09 23:25
AT05;PARTY;2;Renew;PROVISIONAL;2024-06-09 23:25
