PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
EE01;PARTY;1;Renew;PROVISIONAL;2024-06-09 23:25
EE02;PARTY;2;SD;PROVISIONAL;2024-06-09 23:25
EE03;PARTY;1;Renew;PROVISIONAL;2024-06-09 23:25
EE04;PARTY;1;ID;PROVISIONAL;2024-06-09 23:25
EE05;PARTY;2;EPP;PROVISIONAL;2024-06-09 23:25
