PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
CY01;PARTY;2;EPP;PROVISIONAL;2024-06-10 01:07
CY02;PARTY;1;Theleft;PROVISIONAL;2024-06-10 01:07
CY03;PARTY;1;SD;PROVISIONAL;2024-06-10 01:07
CY05;PARTY;1;Others;PROVISIONAL;2024-06-10 01:07
CY10;PARTY;1;Others;PROVISIONAL;2024-06-10 01:07
