PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
IE01;PARTY;3;EPP;ESTIMATE;2024-06-11 17:46
IE02;PARTY;3;Renew;ESTIMATE;2024-06-11 17:46
IE03;PARTY;3;Others;ESTIMATE;2024-06-11 17:46
IE04;PARTY;3;Theleft;ESTIMATE;2024-06-11 17:46
IE05;PARTY;1;GREENSEFA;ESTIMATE;2024-06-11 17:46
IE09;PARTY;1;Others;ESTIMATE;2024-06-11 17:46
