PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
HR01;PARTY;6;EPP;PROVISIONAL;2024-06-09 23:25
HR02;PARTY;4;SD;PROVISIONAL;2024-06-09 23:25
HR05;PARTY;1;Others;PROVISIONAL;2024-06-09 23:25
HR06;PARTY;1;GREENSEFA;PROVISIONAL;2024-06-09 23:25
