PARTY_ID;TYPE;SEATS_TOTAL;GROUP_ID;UPDATE_STATUS;UPDATE_TIME
IT01;PARTY;8;ID;PROVISIONAL;2024-06-10 16:14
IT02;PARTY;21;SD;PROVISIONAL;2024-06-10 16:14
IT03;PARTY;8;NI;PROVISIONAL;2024-06-10 16:14
IT04;PARTY;8;EPP;PROVISIONAL;2024-06-10 16:14
IT05;PARTY;24;ECR;PROVISIONAL;2024-06-10 16:14
IT06;PARTY;3;GREENSEFA;PROVISIONAL;2024-06-10 16:14
IT06;PARTY;3;Others;PROVISIONAL;2024-06-10 16:14
IT08;PARTY;1;EPP;PROVISIONAL;2024-06-10 16:14
